x, y
7.013952920603198, 0.32044071783131844
7.776743334393168, 0.4520353971106738
8.651162790697674, 0.7278959925877435
9.079068915788518, 0.9738810684063448
9.395348837209303, 0.502515690744357
9.804650595021803, 0.2525220194442781
10.009301473928053, 0.1610261635139237
10.400000283884449, 0.1610261635139237
10.47441775299782, 0.2662486453015748
10.511627906976743, 0.6047961796445289
10.567441008811773, 1.8380958041635973
10.679070051326308, 3.2044039430921862
10.88372093023256, 8.995457491561208
11.125580543695493, 17.900848982917502
11.460464832394623, 35.622467741060326
11.758138967114824, 50.2515690744357
12.13023199037064, 63.76724154315713
12.61395263671875, 70.88834112492385
13.246511060138083, 78.80459797784093
13.879069483557412, 87.60496907938055
14.641859897347384, 87.60496907938055
15.348837209302326, 85.31682088473194
15.813953488372094, 78.80459797784093
16.558139534883722, 83.08835278883416
17.0976747024891, 63.76724154315713
17.544185194858287, 41.75320099449182
17.674418604651162, 18.87392479218689
17.748837493186773, 9.236710501294924
18.046511627906977, 5.159933942602499
18.493023539698402, 4.402282710336415
18.95813981876817, 4.8939002369653295
19.423256097837935, 7.278952576922482
19.62790555732195, 11.11673320178782
19.92558111146439, 16.9779416754839
