x, y
0.10330578512396649, 0.0005132936051574718
0.1446280991735538, 0.0003464448791434621
0.30991735537190035, 0.00018161275286802036
0.4338842975206614, 0.00012431175424755265
0.6198347107438016, 0.00008751312065198176
0.9090909090909092, 0.00005990168298275511
1.4049586776859502, 0.0000393108283353377
2.0454545454545454, 0.00002653264142553917
2.7479338842975207, 0.000020320146245392168
3.3264462809917354, 0.00001716943870158019
3.987603305785124, 0.000014304998113836287
4.421487603305785, 0.00002060745642756776
4.648760330578512, 0.00002579796004822233
4.958677685950414, 0.00003416147274122011
5.640495867768595, 0.00005663028933002897
6.363636363636363, 0.00009256854012481416
7.0041322314049586, 0.00014507259040725013
7.37603305785124, 0.0001975748711200958
7.7272727272727275, 0.00025797960048222306
8.016528925619834, 0.0003275245830480139
8.450413223140496, 0.0005132936051574718
8.987603305785123, 0.0009000534328872191
9.524793388429753, 0.002003684175606241
9.855371900826446, 0.004100198458738465
10.041322314049587, 0.007089404491963253
10.18595041322314, 0.011110451484998717
10.330578512396695, 0.022106103300424163
10.413223140495868, 0.037163957197565996
10.454545454545455, 0.07394391469790311
10.516528925619834, 0.15345308001903743
10.557851239669422, 0.2767407864093824
10.599173553719009, 0.4276589457141704
10.66115702479339, 0.8273379137147454
10.702479338842975, 0.5279113211357944
10.764462809917354, 0.2927274264710999
10.826446280991735, 0.18418060806363673
10.867768595041323, 0.12606942037495703
10.90909090909091, 0.07821547424778824
10.97107438016529, 0.05506221254884612
11.074380165289256, 0.025797960048222306
11.177685950413224, 0.015345308001903743
11.322314049586776, 0.009520473238296108
11.487603305785125, 0.005743099511962209
11.632231404958677, 0.003986665116821029
11.962809917355372, 0.0022106103300424174
12.31404958677686, 0.0014507259040725013
12.561983471074381, 0.0010955549017951042
12.933884297520661, 0.0007821547424778821
13.429752066115702, 0.0005353755537262688
13.863636363636363, 0.0004100198458738465
14.25619834710744, 0.0003368519178965469
14.607438016528926, 0.00028065367388560895
15.165289256198347, 0.0002210610330042415
15.867768595041323, 0.0001716943870158021
16.90082644628099, 0.00012431175424755265
17.97520661157025, 0.00009520473238296109
18.946280991735538, 0.00007821547424778813
19.938016528925623, 0.00006425794452315803
20.78512396694215, 0.00005663028933002897
21.673553719008265, 0.00004990806496225569
22.706611570247933, 0.00004276589457141702
23.574380165289256, 0.00003768942503543742
24.462809917355372, 0.00003321555117079806
