3.5233633633633636 	 2.8403360596709053e-06 	 7.695397010281434e-10
4.023843843843844 	 2.8608095636580623e-06 	 4.3206891373542615e-10
4.524324324324325 	 2.8823850829736877e-06 	 2.555163380098572e-10
5.0248048048048055 	 2.903611708501487e-06 	 1.5669369191345094e-10
5.525285285285285 	 2.9219891650281716e-06 	 9.836435285049557e-11
6.025765765765766 	 2.933140143481078e-06 	 6.244314577401563e-11
6.526246246246247 	 2.9294111297784532e-06 	 3.955021744775183e-11
7.026726726726727 	 2.8969503097140975e-06 	 2.456089129452142e-11
7.527207207207208 	 2.8101280373057594e-06 	 1.4556830771736604e-11
8.027687687687688 	 2.6198623087468994e-06 	 7.834427086458162e-12
8.528168168168168 	 2.2282706626242108e-06 	 3.4130436777109733e-12
9.02864864864865 	 1.431048311327204e-06 	 8.110301000092289e-13
9.52912912912913 	 2.1758774180107928e-07 	 1.275757024933093e-14
10.029609609609611 	 3.7143230128127957e-06 	 1.6516655806706356e-12
10.530090090090091 	 1.1145502453205332e-05 	 7.387824870434787e-12
11.030570570570571 	 2.5323499979400246e-05 	 1.934468513345128e-11
11.531051051051053 	 4.345343350919224e-05 	 3.414141846901945e-11
12.031531531531533 	 5.246447272574258e-05 	 3.9840383583564674e-11
12.532012012012013 	 5.063076829128405e-05 	 3.6051230010442994e-11
13.032492492492494 	 4.656612776632263e-05 	 3.115196335746468e-11
13.532972972972974 	 4.2491791739700646e-05 	 2.713101705464717e-11
14.033453453453454 	 3.8419862661819e-05 	 2.276470669423254e-11
14.533933933933936 	 3.671971866777797e-05 	 2.052991389666552e-11
15.034414414414416 	 3.592464570123242e-05 	 1.9829392437241315e-11
15.534894894894897 	 3.449020717806352e-05 	 1.9567828788966713e-11
16.035375375375377 	 3.124423587942627e-05 	 1.8798281984865143e-11
16.535855855855857 	 2.6055597807064146e-05 	 1.6759170972670145e-11
17.036336336336337 	 2.0925852577023853e-05 	 1.3938064418102463e-11
17.53681681681682 	 1.721452689158521e-05 	 1.1501093054660806e-11
18.0372972972973 	 1.443327203110971e-05 	 9.618531055794781e-12
18.53777777777778 	 1.217047423862262e-05 	 8.095746530483519e-12
19.03825825825826 	 1.0323400636452329e-05 	 6.828107059956354e-12
19.53873873873874 	 8.858042305369012e-06 	 5.7698528676877e-12
20.039219219219223 	 7.739241375610256e-06 	 4.8912499610437996e-12
20.539699699699703 	 6.927632179365494e-06 	 4.1675202922931915e-12
21.040180180180183 	 6.382708087885634e-06 	 3.577323635599421e-12
21.540660660660663 	 6.060940623876698e-06 	 3.1023892426669183e-12
22.041141141141143 	 5.9111986356782604e-06 	 2.726356691919007e-12
22.541621621621623 	 5.872173224994485e-06 	 2.4329687684120327e-12
23.042102102102106 	 5.876992796414054e-06 	 2.2050134417078444e-12
23.542582582582586 	 5.8655526123853185e-06 	 2.024821759933077e-12
24.043063063063066 	 5.79762010403386e-06 	 1.876272667448668e-12
24.543543543543546 	 5.658559446761949e-06 	 1.7469002849827922e-12
25.044024024024026 	 5.454832005282127e-06 	 1.628735141449109e-12
25.54450450450451 	 5.204265712596795e-06 	 1.5177231786085235e-12
26.04498498498499 	 4.927122355477754e-06 	 1.4123521873016059e-12
26.54546546546547 	 4.640625517681773e-06 	 1.312429388321765e-12
27.04594594594595 	 4.357329946347998e-06 	 1.2182162219810178e-12
27.54642642642643 	 4.0852717306892725e-06 	 1.1299998180586565e-12
28.04690690690691 	 3.828930408023464e-06 	 1.047905629817199e-12
28.547387387387392 	 3.59035824863394e-06 	 9.718905018766475e-13
