x, y
20.06849315068493, 2081.6326530612246
20.182648401826484, 1653.0612244897961
20.38812785388128, 1387.7551020408164
20.662100456621005, 1551.0204081632655
20.84474885844749, 1959.1836734693877
21.027397260273972, 2142.857142857143
21.301369863013697, 2183.673469387755
21.689497716894977, 2408.1632653061224
22.054794520547944, 2408.1632653061224
22.35159817351598, 2795.918367346939
22.602739726027398, 3183.673469387755
22.899543378995432, 3755.1020408163267
23.12785388127854, 4000
23.493150684931507, 4163.265306122449
23.835616438356166, 4000
23.972602739726028, 3632.6530612244896
24.041095890410958, 3224.4897959183672
24.1324200913242, 2857.142857142857
24.223744292237445, 2489.795918367347
24.315068493150683, 2265.3061224489793
24.589041095890412, 2224.4897959183672
24.703196347031962, 1979.591836734694
24.771689497716896, 1714.2857142857142
24.931506849315067, 1469.387755102041
25.182648401826484, 1244.8979591836737
25.50228310502283, 979.591836734694
25.98173515981735, 1061.2244897959185
26.36986301369863, 1000
26.666666666666668, 959.1836734693879
27.168949771689498, 1142.8571428571431
27.602739726027398, 1204.0816326530612
28.013698630136986, 1142.8571428571431
28.310502283105023, 938.7755102040819
28.538812785388128, 693.8775510204082
28.744292237442924, 448.9795918367349
29.15525114155251, 244.89795918367372
29.54337899543379, 163.26530612244915
29.908675799086758, 163.26530612244915
30.296803652968038, 163.26530612244915
30.684931506849317, 204.0816326530612
31.095890410958905, 346.9387755102043
31.484018264840184, 448.9795918367349
31.84931506849315, 653.0612244897961
32.146118721461185, 1040.8163265306125
32.465753424657535, 1367.3469387755104
32.694063926940636, 1632.6530612244896
32.99086757990868, 1795.9183673469388
33.28767123287672, 1959.1836734693877
33.56164383561644, 2163.265306122449
33.83561643835617, 2244.8979591836733
34.08675799086758, 2061.224489795918
34.24657534246575, 1755.1020408163267
34.54337899543379, 1142.8571428571431
34.817351598173516, 632.6530612244896
35.182648401826484, 326.53061224489784
35.593607305936075, 244.89795918367372
36.11872146118722, 306.1224489795918
36.43835616438356, 346.9387755102043
36.80365296803653, 163.26530612244915
37.305936073059364, 81.63265306122457
37.67123287671233, 61.224489795918544
38.12785388127854, 0
