x, y
12.145454545454546, 168.12837894983082
12.181818181818182, 140.8373837072017
12.290909090909091, 106.08183551394482
12.581818181818182, 76.216900260869
12.872727272727273, 63.84519314384512
13.49090909090909, 58.09015885375252
14.254545454545456, 68.5326358903183
14.618181818181819, 90.98595523530433
15.090909090909092, 139.18413783669575
15.345454545454546, 228.54638641349908
15.563636363636363, 432.41169951583225
15.672727272727274, 727.0067807853821
15.781818181818181, 965.1957137350706
15.890909090909092, 1266.3801734674034
16.145454545454548, 1391.8413783669575
16.472727272727273, 1343.3993325989002
16.545454545454547, 1086.1690808398164
16.61818181818182, 837.6776400682925
16.727272727272727, 646.0355399988287
16.836363636363636, 516.2029864860425
17.054545454545455, 422.31939383578083
17.381818181818183, 516.2029864860425
17.527272727272727, 677.281527744142
17.672727272727272, 953.8655840070151
17.745454545454546, 1281.422388944084
17.92727272727273, 1701.2542798525892
18.145454545454548, 2728.3333764867693
18.327272727272728, 3334.854751235185
18.581818181818182, 3752.8307143701745
18.981818181818184, 3752.8307143701745
19.41818181818182, 2760.7408473246646
19.89090909090909, 2205.9199255594826
20.03636363636364, 1622.7679071960238
20.181818181818183, 1281.422388944084
20.327272727272728, 1060.8183551394482
20.581818181818182, 976.6604241019572
20.83636363636364, 1179.7632721724117
20.83636363636364, 1476.49088161426
21.272727272727273, 1681.2837894983081
21.418181818181818, 1960.2329826462772
22.072727272727274, 2664.655232571093
22.654545454545456, 3070.2906297578497
23.163636363636368, 3295.707937363104
23.52727272727273, 2963.431355763227
23.745454545454546, 2602.4633095283834
23.96363636363637, 2079.4511283409183
24.10909090909091, 1701.2542798525892
24.327272727272728, 1343.3993325989002
24.400000000000002, 1112.1256211835887
24.872727272727275, 1112.1256211835887
25.127272727272732, 1011.8781198504508
25.309090909090912, 888.6238162743407
25.41818181818182, 744.3803013251688
25.6, 661.4740641230146
26.072727272727278, 718.4726762278733
26.61818181818182, 710.03875084685
26.800000000000004, 878.192540032068
27.163636363636364, 1073.4188827013527
27.381818181818186, 1073.4188827013527
27.74545454545455, 965.1957137350706
28.000000000000007, 780.3828063469522
28.400000000000006, 547.5976030421944
28.654545454545456, 427.335754210932
28.909090909090914, 318.10031748655183
29.127272727272732, 257.19138090593447
29.41818181818182, 203.09176209047348
30.109090909090913, 174.1909713825968
30.65454545454546, 193.72224225344323
30.945454545454552, 234.0080347001347
31.309090909090916, 296.3431355763227
31.63636363636364, 398.1071705534973
31.890909090909098, 498.2369099735708
32.10909090909091, 630.957344480193
32.400000000000006, 799.0318713533591
32.581818181818186, 931.6027658125524
32.83636363636364, 1060.8183551394482
33.20000000000001, 1112.1256211835887
33.60000000000001, 1000
33.85454545454546, 867.8837132695974
34.21818181818182, 661.4740641230146
34.54545454545455, 464.15888336127773
34.981818181818184, 303.4249451121267
35.30909090909091, 220.59199255594848
35.70909090909092, 176.26003261754576
36.400000000000006, 147.64908816142582
37.05454545454546, 100
37.38181818181819, 75.3222139758624
37.78181818181819, 62.35507341273915
38.47272727272728, 49.23882631706739
39.34545454545455, 38.881551803080896
40.18181818181819, 31.43662376389412
41.2, 26.646552325710918
42.218181818181826, 22.32122106815778
43.60000000000001, 19.144819761699576
44.509090909090915, 17.419097138259684
